"Step","Name: On-policy-GRPO - rollout/avg_response_length","Name: On-policy-GRPO - rollout/avg_response_length__MIN","Name: On-policy-GRPO - rollout/avg_response_length__MAX","Name: On-policy-REINFORCE+Baseline - rollout/avg_response_length","Name: On-policy-REINFORCE+Baseline - rollout/avg_response_length__MIN","Name: On-policy-REINFORCE+Baseline - rollout/avg_response_length__MAX","Name: On-policy-POS+NEG - rollout/avg_response_length","Name: On-policy-POS+NEG - rollout/avg_response_length__MIN","Name: On-policy-POS+NEG - rollout/avg_response_length__MAX","Name: On-policy-SFT - rollout/avg_response_length","Name: On-policy-SFT - rollout/avg_response_length__MIN","Name: On-policy-SFT - rollout/avg_response_length__MAX"
"952","750.9479370117188","750.9479370117188","750.9479370117188","1982.0875244140625","1982.0875244140625","1982.0875244140625","306","306","306","62.91666793823242","62.91666793823242","62.91666793823242"
"953","871.2999877929688","871.2999877929688","871.2999877929688","1289.3958740234375","1289.3958740234375","1289.3958740234375","627.5625","627.5625","627.5625","64.875","64.875","64.875"
"954","1120.984375","1120.984375","1120.984375","1535.21875","1535.21875","1535.21875","236.25","236.25","236.25","53","53","53"
"955","944.3392944335938","944.3392944335938","944.3392944335938","1396.3499755859375","1396.3499755859375","1396.3499755859375","489.9791564941406","489.9791564941406","489.9791564941406","50","50","50"
"956","683.3375244140625","683.3375244140625","683.3375244140625","2545.375","2545.375","2545.375","332.5874938964844","332.5874938964844","332.5874938964844","52.8125","52.8125","52.8125"
"957","736.890625","736.890625","736.890625","1475.4583740234375","1475.4583740234375","1475.4583740234375","388.4375","388.4375","388.4375","81.34375","81.34375","81.34375"
"958","794.5625","794.5625","794.5625","2611.1875","2611.1875","2611.1875","754.5625","754.5625","754.5625","49","49","49"
"959","799.1500244140625","799.1500244140625","799.1500244140625","1562.71875","1562.71875","1562.71875","338.875","338.875","338.875","46.125","46.125","46.125"
"960","760.2374877929688","760.2374877929688","760.2374877929688","1115.3958740234375","1115.3958740234375","1115.3958740234375","525.375","525.375","525.375","40.5","40.5","40.5"
"961","856.75","856.75","856.75","1537.25","1537.25","1537.25","207.9375","207.9375","207.9375","2295.074951171875","2295.074951171875","2295.074951171875"
"962","531.765625","531.765625","531.765625","1483.75","1483.75","1483.75","652.5416870117188","652.5416870117188","652.5416870117188","46.75","46.75","46.75"
"963","773.96875","773.96875","773.96875","969.9791870117188","969.9791870117188","969.9791870117188","623.703125","623.703125","623.703125","45","45","45"
"964","791.3020629882812","791.3020629882812","791.3020629882812","768.0499877929688","768.0499877929688","768.0499877929688","344.21875","344.21875","344.21875","48.83333206176758","48.83333206176758","48.83333206176758"
"965","691.828125","691.828125","691.828125","1190.6875","1190.6875","1190.6875","718.953125","718.953125","718.953125","27.125","27.125","27.125"
"966","1116.09375","1116.09375","1116.09375","1023.375","1023.375","1023.375","382.953125","382.953125","382.953125","30.54166603088379","30.54166603088379","30.54166603088379"
"967","801.703125","801.703125","801.703125","1352.2291259765625","1352.2291259765625","1352.2291259765625","364.609375","364.609375","364.609375","71.60416412353516","71.60416412353516","71.60416412353516"
"968","1052.4583740234375","1052.4583740234375","1052.4583740234375","1757.53125","1757.53125","1757.53125","670.0416870117188","670.0416870117188","670.0416870117188","55.67499923706055","55.67499923706055","55.67499923706055"
"969","919.796875","919.796875","919.796875","1303.5625","1303.5625","1303.5625","173.125","173.125","173.125","25","25","25"
"970","1239.25","1239.25","1239.25","1052.9271240234375","1052.9271240234375","1052.9271240234375","302.9479064941406","302.9479064941406","302.9479064941406","56.375","56.375","56.375"
"971","573.3125","573.3125","573.3125","1284.546875","1284.546875","1284.546875","496.875","496.875","496.875","73.8125","73.8125","73.8125"
"972","676.0250244140625","676.0250244140625","676.0250244140625","1793.9732666015625","1793.9732666015625","1793.9732666015625","379.2124938964844","379.2124938964844","379.2124938964844","55","55","55"
"973","655.65625","655.65625","655.65625","1053.3333740234375","1053.3333740234375","1053.3333740234375","783.5833129882812","783.5833129882812","783.5833129882812","49.875","49.875","49.875"
"974","663.203125","663.203125","663.203125","1241.90625","1241.90625","1241.90625","334.7291564941406","334.7291564941406","334.7291564941406","22.25","22.25","22.25"
"975","722.296875","722.296875","722.296875","1409.9375","1409.9375","1409.9375","748.34375","748.34375","748.34375","55.375","55.375","55.375"
"976","876.421875","876.421875","876.421875","1463.8333740234375","1463.8333740234375","1463.8333740234375","619.96875","619.96875","619.96875","57.8125","57.8125","57.8125"
"977","579.625","579.625","579.625","1973.6875","1973.6875","1973.6875","150.9375","150.9375","150.9375","45.91666793823242","45.91666793823242","45.91666793823242"
"978","450.34375","450.34375","450.34375","1424.5416259765625","1424.5416259765625","1424.5416259765625","754.3125","754.3125","754.3125","60.41666793823242","60.41666793823242","60.41666793823242"
"979","847.3875122070312","847.3875122070312","847.3875122070312","673.9583129882812","673.9583129882812","673.9583129882812","147.65625","147.65625","147.65625","43.5","43.5","43.5"
"980","461.5833435058594","461.5833435058594","461.5833435058594","915.5416870117188","915.5416870117188","915.5416870117188","276.6875","276.6875","276.6875","43.66071319580078","43.66071319580078","43.66071319580078"
"981","657.4375","657.4375","657.4375","1541","1541","1541","382.8333435058594","382.8333435058594","382.8333435058594","51.79166793823242","51.79166793823242","51.79166793823242"
"982","435.2708435058594","435.2708435058594","435.2708435058594","555.3541870117188","555.3541870117188","555.3541870117188","653.625","653.625","653.625","63.5","63.5","63.5"
"983","1254.8125","1254.8125","1254.8125","930.546875","930.546875","930.546875","303.375","303.375","303.375","35.20833206176758","35.20833206176758","35.20833206176758"
"984","762.6749877929688","762.6749877929688","762.6749877929688","884.1666870117188","884.1666870117188","884.1666870117188","267.4375","267.4375","267.4375","32.5625","32.5625","32.5625"
"985","710.046875","710.046875","710.046875","1056.3333740234375","1056.3333740234375","1056.3333740234375","1028.25","1028.25","1028.25","58.5","58.5","58.5"
"986","573.7083129882812","573.7083129882812","573.7083129882812","1065.921875","1065.921875","1065.921875","207.34375","207.34375","207.34375","45.125","45.125","45.125"
"987","398","398","398","1354.15625","1354.15625","1354.15625","163.875","163.875","163.875","30.6875","30.6875","30.6875"
"988","883.1458129882812","883.1458129882812","883.1458129882812","773.1328125","773.1328125","773.1328125","1133.550048828125","1133.550048828125","1133.550048828125","37","37","37"
"989","545.1875","545.1875","545.1875","601.421875","601.421875","601.421875","255.1750030517578","255.1750030517578","255.1750030517578","51.5","51.5","51.5"
"990","900.203125","900.203125","900.203125","1023.625","1023.625","1023.625","1004.375","1004.375","1004.375","60.4375","60.4375","60.4375"
"991","535.625","535.625","535.625","1255.125","1255.125","1255.125","245.5","245.5","245.5","41.70833206176758","41.70833206176758","41.70833206176758"
"992","526.0750122070312","526.0750122070312","526.0750122070312","1581.2916259765625","1581.2916259765625","1581.2916259765625","295.875","295.875","295.875","100.375","100.375","100.375"
"993","611.875","611.875","611.875","858.7999877929688","858.7999877929688","858.7999877929688","473","473","473","34.9375","34.9375","34.9375"
"994","1140.78125","1140.78125","1140.78125","892.546875","892.546875","892.546875","631.0374755859375","631.0374755859375","631.0374755859375","40.70833206176758","40.70833206176758","40.70833206176758"
"995","1179.9166259765625","1179.9166259765625","1179.9166259765625","638.625","638.625","638.625","423.1666564941406","423.1666564941406","423.1666564941406","73.4375","73.4375","73.4375"
"996","790.8875122070312","790.8875122070312","790.8875122070312","1747.0625","1747.0625","1747.0625","156.21875","156.21875","156.21875","53.125","53.125","53.125"
"997","556.34375","556.34375","556.34375","1770.4910888671875","1770.4910888671875","1770.4910888671875","409.8125","409.8125","409.8125","27.70833396911621","27.70833396911621","27.70833396911621"
"998","911.9166870117188","911.9166870117188","911.9166870117188","1417.21533203125","1417.21533203125","1417.21533203125","337.48748779296875","337.48748779296875","337.48748779296875","32.8125","32.8125","32.8125"
"999","713.1041870117188","713.1041870117188","713.1041870117188","462.25","462.25","462.25","418.671875","418.671875","418.671875","53","53","53"
"1000","830.375","830.375","830.375","1646.75","1646.75","1646.75","557.625","557.625","557.625","46.625","46.625","46.625"
"1001","425.2291564941406","425.2291564941406","425.2291564941406","558.65625","558.65625","558.65625","1810.9375","1401.25","2220.625","54.20833206176758","54.20833206176758","54.20833206176758"
"1002","683.3571166992188","683.3571166992188","683.3571166992188","1343.703125","1343.703125","1343.703125","405.9833221435547","385.2916564941406","426.67498779296875","71.90625","71.90625","71.90625"
"1003","890.0416870117188","890.0416870117188","890.0416870117188","539.8125","539.8125","539.8125","728.65625","664.6875","792.625","40.125","40.125","40.125"
"1004","724.625","724.625","724.625","1522.5625","1522.5625","1522.5625","171.90625","169.3125","174.5","83.25","83.25","83.25"
"1005","1077.4000244140625","1077.4000244140625","1077.4000244140625","599.28125","599.28125","599.28125","592.9375","375.6875","810.1875","39.625","39.625","39.625"
"1006","1091.578125","1091.578125","1091.578125","1402.375","1402.375","1402.375","422.02777099609375","411.8125","432.2430419921875","39.6875","39.6875","39.6875"
"1007","413.1041564941406","413.1041564941406","413.1041564941406","1084.171875","1084.171875","1084.171875","125.234375","114.625","135.84375","32.375","32.375","32.375"
"1008","1764.25","1764.25","1764.25","1748.2916259765625","1748.2916259765625","1748.2916259765625","274.9140625","260.359375","289.46875","49.28125","49.28125","49.28125"
"1009","1748.0625","1748.0625","1748.0625","679.3125","679.3125","679.3125","316.5416717529297","298.5625","334.5208435058594","40.28571319580078","40.28571319580078","40.28571319580078"
"1010","1595.5","1595.5","1595.5","1522.7916259765625","1522.7916259765625","1522.7916259765625","417.8229217529297","416.9583435058594","418.6875","32.375","32.375","32.375"
"1011","1127.3333740234375","1127.3333740234375","1127.3333740234375","732.40625","732.40625","732.40625","342.6999969482422","318.75","366.6499938964844","49.40625","49.40625","49.40625"
"1012","1133.4896240234375","1133.4896240234375","1133.4896240234375","2047.25","2047.25","2047.25","1974.7916870117188","1349.7083740234375","2599.875","55.95833206176758","55.95833206176758","55.95833206176758"
"1013","597.6339111328125","597.6339111328125","597.6339111328125","1465.1339111328125","1465.1339111328125","1465.1339111328125","183.58333587646484","183.1041717529297","184.0625","70.42500305175781","70.42500305175781","70.42500305175781"
"1014","817.9375","817.9375","817.9375","1591.199951171875","1591.199951171875","1591.199951171875","314.9921875","258.28125","371.703125","34.28125","34.28125","34.28125"
"1015","872.6666870117188","872.6666870117188","872.6666870117188","1956.890625","1956.890625","1956.890625","348.7317657470703","309.921875","387.5416564941406","48","48","48"
"1016","892.21875","892.21875","892.21875","976.0416870117188","976.0416870117188","976.0416870117188","776.4947814941406","722.1145629882812","830.875","29.875","29.875","29.875"
"1017","1242.5416259765625","1242.5416259765625","1242.5416259765625","795.75","795.75","795.75","378.515625","370.90625","386.125","36.16666793823242","36.16666793823242","36.16666793823242"
"1018","699.1875","699.1875","699.1875","1198.25","1198.25","1198.25","240.765625","152.03125","329.5","51.20833206176758","51.20833206176758","51.20833206176758"
"1019","1120.1875","1120.1875","1120.1875","1003.78125","1003.78125","1003.78125","210.765625","167.09375","254.4375","47.875","47.875","47.875"
"1020","760.1375122070312","760.1375122070312","760.1375122070312","1308.609375","1308.609375","1308.609375","369.828125","291.953125","447.703125","44.58333206176758","44.58333206176758","44.58333206176758"
"1021","788.546875","788.546875","788.546875","1706.4749755859375","1706.4749755859375","1706.4749755859375","461.1031188964844","422.67498779296875","499.53125","29.54166603088379","29.54166603088379","29.54166603088379"
"1022","518.0625","518.0625","518.0625","2095.520751953125","2095.520751953125","2095.520751953125","461.30519104003906","361.3229064941406","561.2874755859375","74.5","74.5","74.5"
"1023","946.1875","946.1875","946.1875","545.9375","545.9375","545.9375","366.1640625","338.25","394.078125","37.4375","37.4375","37.4375"
"1024","643.5","643.5","643.5","1190.328125","1190.328125","1190.328125","224.1458282470703","168.9375","279.3541564941406","76.5","76.5","76.5"
"1025","643.78125","643.78125","643.78125","1704.4625244140625","1704.4625244140625","1704.4625244140625","333.68228912353516","226.5208282470703","440.84375","55.525001525878906","55.525001525878906","55.525001525878906"
"1026","870.4375","870.4375","870.4375","1470.875","1470.875","1470.875","280.5989532470703","272.0416564941406","289.15625","53.35714340209961","53.35714340209961","53.35714340209961"
"1027","805.5625","805.5625","805.5625","972.7625122070312","972.7625122070312","972.7625122070312","299.5989532470703","283.3229064941406","315.875","77.125","77.125","77.125"
"1028","455.7678527832031","455.7678527832031","455.7678527832031","1421.7603759765625","1421.7603759765625","1421.7603759765625","327.25","295.3125","359.1875","52.8125","52.8125","52.8125"
"1029","1087.6875","1087.6875","1087.6875","1210.046875","1210.046875","1210.046875","412.8000030517578","315.9375","509.6625061035156","62.75","62.75","62.75"
"1030","941.1624755859375","941.1624755859375","941.1624755859375","984.328125","984.328125","984.328125","782.046875","475.1875","1088.90625","27.575000762939453","27.575000762939453","27.575000762939453"
"1031","844.875","844.875","844.875","1702.6146240234375","1702.6146240234375","1702.6146240234375","302.4250030517578","118.375","486.4750061035156","34.83333206176758","34.83333206176758","34.83333206176758"
"1032","409.5","409.5","409.5","1639.3021240234375","1639.3021240234375","1639.3021240234375","473.1354064941406","184.59375","761.6770629882812","55.4375","55.4375","55.4375"
"1033","672.4553833007812","672.4553833007812","672.4553833007812","1009.3541870117188","1009.3541870117188","1009.3541870117188","396.6083221435547","322.9791564941406","470.23748779296875","19","19","19"
"1034","970.7374877929688","970.7374877929688","970.7374877929688","933.421875","933.421875","933.421875","400.97396087646484","173.3541717529297","628.59375","43.75","43.75","43.75"
"1035","1006.875","1006.875","1006.875","2154.479248046875","2154.479248046875","2154.479248046875","598.0234375","449.875","746.171875","78.75","78.75","78.75"
"1036","868.75","868.75","868.75","2691.199951171875","2691.199951171875","2691.199951171875","134.25","111.0625","157.4375","43.40625","43.40625","43.40625"
"1037","1305.7083740234375","1305.7083740234375","1305.7083740234375","1028.96875","1028.96875","1028.96875","542.65625","389.21875","696.09375","64.25","64.25","64.25"
"1038","1095.90625","1095.90625","1095.90625","1310.6875","1310.6875","1310.6875","351.46875","306.375","396.5625","45.71875","45.71875","45.71875"
"1039","681.578125","681.578125","681.578125","1617.53125","1617.53125","1617.53125","590.6437377929688","523.625","657.6624755859375","87.625","87.625","87.625"
"1040","449.75","449.75","449.75","517.40625","517.40625","517.40625","387.4453125","367.09375","407.796875","55.33333206176758","55.33333206176758","55.33333206176758"
"1041","751.5208129882812","751.5208129882812","751.5208129882812","1241.4791259765625","1241.4791259765625","1241.4791259765625","631.7375183105469","550.0250244140625","713.4500122070312","118.75","118.75","118.75"
"1042","790.1875","790.1875","790.1875","1578.237548828125","1578.237548828125","1578.237548828125","521.3828125","180.890625","861.875","41.25","41.25","41.25"
"1043","490.1875","490.1875","490.1875","1264.578125","1264.578125","1264.578125","265.60208892822266","145.4791717529297","385.7250061035156","74.9375","74.9375","74.9375"
"1044","756","756","756","1689.03125","1689.03125","1689.03125","327.1875","323.9375","330.4375","52.1875","52.1875","52.1875"
"1045","660.6696166992188","660.6696166992188","660.6696166992188","1085.5859375","1085.5859375","1085.5859375","633.9828186035156","442.20001220703125","825.765625","29","29","29"
"1046","881.0875244140625","881.0875244140625","881.0875244140625","1513.4583740234375","1513.4583740234375","1513.4583740234375","274.15625","117","431.3125","47.5","47.5","47.5"
"1047","942.0416870117188","942.0416870117188","942.0416870117188","1349.2410888671875","1349.2410888671875","1349.2410888671875","339.21875","269.125","409.3125","45.875","45.875","45.875"
"1048","1019.96875","1019.96875","1019.96875","1374.487548828125","1374.487548828125","1374.487548828125","252.5390625","212.296875","292.78125","39.125","39.125","39.125"
"1049","529.5","529.5","529.5","1542.887451171875","1542.887451171875","1542.887451171875","345.296875","260.78125","429.8125","53.375","53.375","53.375"
"1050","940.703125","940.703125","940.703125","1704.705322265625","1704.705322265625","1704.705322265625","399.2291717529297","295.3125","503.1458435058594","59.8125","59.8125","59.8125"
"1051","701.8541870117188","701.8541870117188","701.8541870117188","1112.1624755859375","1112.1624755859375","1112.1624755859375","861.5625228881836","225.4791717529297","1497.6458740234375","35.45833206176758","35.45833206176758","35.45833206176758"
"1052","931.671875","931.671875","931.671875","1186.46875","1186.46875","1186.46875","231.1145782470703","156.4375","305.7916564941406","129.625","129.625","129.625"
"1053","542.6875","542.6875","542.6875","959.9375","959.9375","959.9375","421.5625","199.375","643.75","54.83333206176758","54.83333206176758","54.83333206176758"
"1054","386.34375","386.34375","386.34375","1233.7396240234375","1233.7396240234375","1233.7396240234375","456.90625","117.875","795.9375","76.9375","76.9375","76.9375"
"1055","1385.6041259765625","1385.6041259765625","1385.6041259765625","1977.15625","1977.15625","1977.15625","756.40625","606.21875","906.59375","64.0625","64.0625","64.0625"
"1056","1143.09375","1143.09375","1143.09375","846.0999755859375","846.0999755859375","846.0999755859375","323.625","209.4375","437.8125","54.75","54.75","54.75"
"1057","1178.1666259765625","1178.1666259765625","1178.1666259765625","1969.987548828125","1969.987548828125","1969.987548828125","422.4166717529297","400.7083435058594","444.125","39.33333206176758","39.33333206176758","39.33333206176758"
"1058","830.0208129882812","830.0208129882812","830.0208129882812","1679.6041259765625","1679.6041259765625","1679.6041259765625","512.7890625","259.53125","766.046875","27","27","27"
"1059","1883.6875","1883.6875","1883.6875","1840.375","1840.375","1840.375","279.84375","204.46875","355.21875","104.75","104.75","104.75"
"1060","1102.9375","1102.9375","1102.9375","1185.6978759765625","1185.6978759765625","1185.6978759765625","1182.71875","714.875","1650.5625","60.625","60.625","60.625"
"1061","1140.34375","1140.34375","1140.34375","1562.2410888671875","1562.2410888671875","1562.2410888671875","348.6015625","219.453125","477.75","64.625","64.625","64.625"
"1062","1124.375","1124.375","1124.375","2447.916748046875","2447.916748046875","2447.916748046875","606.40625","429","783.8125","40.95833206176758","40.95833206176758","40.95833206176758"
"1063","597.265625","597.265625","597.265625","1406.0089111328125","1406.0089111328125","1406.0089111328125","444.5687561035156","186.5625","702.5750122070312","51.9375","51.9375","51.9375"
"1064","1001.6979370117188","1001.6979370117188","1001.6979370117188","1580.4791259765625","1580.4791259765625","1580.4791259765625","515.9687423706055","200.6041717529297","831.3333129882812","58.525001525878906","58.525001525878906","58.525001525878906"
"1065","1135.7142333984375","1135.7142333984375","1135.7142333984375","1472.46875","1472.46875","1472.46875","567.2562561035156","464.38751220703125","670.125","34.5","34.5","34.5"
"1066","895.9166870117188","895.9166870117188","895.9166870117188","1724.78125","1724.78125","1724.78125","647.3671875","517.78125","776.953125","27.5","27.5","27.5"
"1067","869.9375","869.9375","869.9375","1633.142822265625","1633.142822265625","1633.142822265625","370.3883972167969","151.625","589.1517944335938","54.70833206176758","54.70833206176758","54.70833206176758"
"1068","1009.0625","1009.0625","1009.0625","2182.046875","2182.046875","2182.046875","874.9166870117188","457.5","1292.3333740234375","60.5","60.5","60.5"
"1069","569.8333129882812","569.8333129882812","569.8333129882812","779.96875","779.96875","779.96875","120.546875","100.6875","140.40625","36.83333206176758","36.83333206176758","36.83333206176758"
"1070","781.71875","781.71875","781.71875","1960.6500244140625","1960.6500244140625","1960.6500244140625","193.9375","75.5625","312.3125","28.3125","28.3125","28.3125"
"1071","718.515625","718.515625","718.515625","1202.1041259765625","1202.1041259765625","1202.1041259765625","320.921875","236.8125","405.03125","40","40","40"
"1072","840.0178833007812","840.0178833007812","840.0178833007812","2416.25","2416.25","2416.25","405.0364685058594","322.2395935058594","487.8333435058594","42.65625","42.65625","42.65625"
"1073","850.3928833007812","850.3928833007812","850.3928833007812","849.6749877929688","849.6749877929688","849.6749877929688","295.52083587646484","144.1041717529297","446.9375","66.0625","66.0625","66.0625"
"1074","1357.84375","1357.84375","1357.84375","1207.421875","1207.421875","1207.421875","401.03644943237305","127.89583587646484","674.1770629882812","50.3125","50.3125","50.3125"
"1075","1372.578125","1372.578125","1372.578125","1933.8853759765625","1933.8853759765625","1933.8853759765625","429.1484375","216.65625","641.640625","46.125","46.125","46.125"
"1076","1076.5208740234375","1076.5208740234375","1076.5208740234375","1476.265625","1476.265625","1476.265625","589.4791564941406","269.5625","909.3958129882812","44.349998474121094","44.349998474121094","44.349998474121094"
"1077","892.96875","892.96875","892.96875","2112.607177734375","2112.607177734375","2112.607177734375","181.24478912353516","179.71875","182.7708282470703","41.3125","41.3125","41.3125"
"1078","920.25","920.25","920.25","1935","1935","1935","223.00521087646484","209.0416717529297","236.96875","71","71","71"
"1079","904.53125","904.53125","904.53125","1860.4375","1860.4375","1860.4375","293.296875","239.5625","347.03125","60.625","60.625","60.625"
"1080","1023.09375","1023.09375","1023.09375","1424.9625244140625","1424.9625244140625","1424.9625244140625","363.3020782470703","324.6666564941406","401.9375","51.75","51.75","51.75"
"1081","1488.8125","1488.8125","1488.8125","1329.40966796875","1329.40966796875","1329.40966796875","483.890625","466","501.78125","47.78125","47.78125","47.78125"
"1082","1280.375","1280.375","1280.375","825.125","825.125","825.125","609.546875","125.375","1093.71875","39.5","39.5","39.5"
"1083","1156.6875","1156.6875","1156.6875","2068.645751953125","2068.645751953125","2068.645751953125","404.4468765258789","151.5500030517578","657.34375","32","32","32"
"1084","1193.140625","1193.140625","1193.140625","1812.8853759765625","1812.8853759765625","1812.8853759765625","409.6197814941406","383.9166564941406","435.3229064941406","82.4000015258789","82.4000015258789","82.4000015258789"
"1085","680.1458129882812","680.1458129882812","680.1458129882812","1244.4896240234375","1244.4896240234375","1244.4896240234375","392.3802185058594","152.875","631.8854370117188","38.4375","38.4375","38.4375"
"1086","911.7125244140625","911.7125244140625","911.7125244140625","1760.28125","1760.28125","1760.28125","440.6187438964844","266.3125","614.9249877929688","35.625","35.625","35.625"
"1087","1193.703125","1193.703125","1193.703125","1008.71875","1008.71875","1008.71875","444.38331604003906","335.2291564941406","553.5374755859375","50.5","50.5","50.5"
"1088","993.75","993.75","993.75","1639.987548828125","1639.987548828125","1639.987548828125","404.453125","310.21875","498.6875","101.375","101.375","101.375"
"1089","1285.300048828125","1285.300048828125","1285.300048828125","2305.90625","2305.90625","2305.90625","476.9765625","184.34375","769.609375","66.75","66.75","66.75"
"1090","1314.375","1314.375","1314.375","1334.4375","1334.4375","1334.4375","386.984375","150.4375","623.53125","32","32","32"
"1091","599.78125","599.78125","599.78125","2359.324951171875","2359.324951171875","2359.324951171875","245.97916412353516","222.5833282470703","269.375","29","29","29"
"1092","708.5125122070312","708.5125122070312","708.5125122070312","1501.5089111328125","1501.5089111328125","1501.5089111328125","308.90625","227.15625","390.65625","37.5","37.5","37.5"
"1093","892.84375","892.84375","892.84375","1285.6041259765625","1285.6041259765625","1285.6041259765625","328.671875","232.09375","425.25","26","26","26"
"1094","1443.890625","1443.890625","1443.890625","1088.0999755859375","1088.0999755859375","1088.0999755859375","572.453125","492.1875","652.71875","46.875","46.875","46.875"
"1095","934.3875122070312","934.3875122070312","934.3875122070312","908.1875","908.1875","908.1875","224.9166717529297","142.125","307.7083435058594","50.75","50.75","50.75"
"1096","1559.09033203125","1559.09033203125","1559.09033203125","1500.2708740234375","1500.2708740234375","1500.2708740234375","172.75","165.3125","180.1875","37.75","37.75","37.75"
"1097","1026.0999755859375","1026.0999755859375","1026.0999755859375","1246.625","1246.625","1246.625","253.9875030517578","250.85000610351562","257.125","49","49","49"
"1098","1102.5416259765625","1102.5416259765625","1102.5416259765625","2713.322998046875","2713.322998046875","2713.322998046875","334.75","170.3125","499.1875","71.79166412353516","71.79166412353516","71.79166412353516"
"1099","1698.875","1698.875","1698.875","1379.9896240234375","1379.9896240234375","1379.9896240234375","384.2265625","155.5","612.953125","42.125","42.125","42.125"
"1100","2433.75","2433.75","2433.75","2281.125","2281.125","2281.125","1054.125","1054.125","1054.125","72.66666412353516","72.66666412353516","72.66666412353516"
"1101","983.78125","983.78125","983.78125","1033.125","1033.125","1033.125","205.46249389648438","205.46249389648438","205.46249389648438","59","59","59"
"1102","991.0374755859375","991.0374755859375","991.0374755859375","2098.550048828125","2098.550048828125","2098.550048828125","172.625","172.625","172.625","42","42","42"
"1103","762.6875","762.6875","762.6875","1336.3125","1336.3125","1336.3125","712.2291870117188","712.2291870117188","712.2291870117188","52.875","52.875","52.875"
"1104","2352.9375","2352.9375","2352.9375","1052.3499755859375","1052.3499755859375","1052.3499755859375","669.75","669.75","669.75","28.25","28.25","28.25"
"1105","1222.0521240234375","1222.0521240234375","1222.0521240234375","1703.375","1703.375","1703.375","371.375","371.375","371.375","43","43","43"
"1106","2169.0625","2169.0625","2169.0625","1843.265625","1843.265625","1843.265625","310.82501220703125","310.82501220703125","310.82501220703125","73.625","73.625","73.625"
"1107","1338.9375","1338.9375","1338.9375","2771.6875","2771.6875","2771.6875","156.90625","156.90625","156.90625","45.5625","45.5625","45.5625"
"1108","1788.5833740234375","1788.5833740234375","1788.5833740234375","1884.4124755859375","1884.4124755859375","1884.4124755859375","192.0625","192.0625","192.0625","45.875","45.875","45.875"
"1109","1099.9375","1099.9375","1099.9375","1680.8333740234375","1680.8333740234375","1680.8333740234375","529.4375","529.4375","529.4375","61","61","61"
"1110","1385.9583740234375","1385.9583740234375","1385.9583740234375","1977.890625","1977.890625","1977.890625","396.6041564941406","396.6041564941406","396.6041564941406","90.125","90.125","90.125"
"1111","1116.5875244140625","1116.5875244140625","1116.5875244140625","716.546875","716.546875","716.546875","1564.0416259765625","1564.0416259765625","1564.0416259765625","61.20833206176758","61.20833206176758","61.20833206176758"
"1112","872.5499877929688","872.5499877929688","872.5499877929688","1280.2708740234375","1280.2708740234375","1280.2708740234375","440.3125","440.3125","440.3125","36.5","36.5","36.5"
"1113","815.1624755859375","815.1624755859375","815.1624755859375","1086.515625","1086.515625","1086.515625","431.3020935058594","431.3020935058594","431.3020935058594","57","57","57"
"1114","914.375","914.375","914.375","1898.515625","1898.515625","1898.515625","399.265625","399.265625","399.265625","38.5625","38.5625","38.5625"
"1115","825.671875","825.671875","825.671875","1504.375","1504.375","1504.375","1067.46875","1067.46875","1067.46875","30.75","30.75","30.75"
"1116","613.015625","613.015625","613.015625","581.28125","581.28125","581.28125","833.671875","833.671875","833.671875","53.5","53.5","53.5"
"1117","1376.142822265625","1376.142822265625","1376.142822265625","1553.46875","1553.46875","1553.46875","146.21875","146.21875","146.21875","44","44","44"
"1118","1230.0625","1230.0625","1230.0625","465.9375","465.9375","465.9375","364.828125","364.828125","364.828125","49.66666793823242","49.66666793823242","49.66666793823242"
"1119","1614.84375","1614.84375","1614.84375","1402.6875","1402.6875","1402.6875","267.4375","267.4375","267.4375","54.5","54.5","54.5"
"1120","887.5104370117188","887.5104370117188","887.5104370117188","1061.1624755859375","1061.1624755859375","1061.1624755859375","256.375","256.375","256.375","44.1875","44.1875","44.1875"
"1121","1998","1998","1998","","","","261.71875","261.71875","261.71875","42.875","42.875","42.875"
"1122","984.0416870117188","984.0416870117188","984.0416870117188","","","","445.640625","445.640625","445.640625","26.83333396911621","26.83333396911621","26.83333396911621"
"1123","671.9625244140625","671.9625244140625","671.9625244140625","","","","396.8541564941406","396.8541564941406","396.8541564941406","43.375","43.375","43.375"
"1124","1639.699951171875","1639.699951171875","1639.699951171875","","","","721.8125","721.8125","721.8125","57.8125","57.8125","57.8125"
"1125","1313.625","1313.625","1313.625","","","","239.8125","239.8125","239.8125","84.625","84.625","84.625"
"1126","766.8541870117188","766.8541870117188","766.8541870117188","","","","465.125","465.125","465.125","33.375","33.375","33.375"
"1127","838.5625","838.5625","838.5625","","","","528.0416870117188","528.0416870117188","528.0416870117188","40.125","40.125","40.125"
"1128","847.7291870117188","847.7291870117188","847.7291870117188","","","","357.125","357.125","357.125","36.75","36.75","36.75"
"1129","425.8125","425.8125","425.8125","","","","427.625","427.625","427.625","41.625","41.625","41.625"
"1130","1530.875","1530.875","1530.875","","","","543.71875","543.71875","543.71875","67","67","67"
"1131","750.4375","750.4375","750.4375","","","","311.40625","311.40625","311.40625","37.125","37.125","37.125"
"1132","904.5","904.5","904.5","","","","582.25","582.25","582.25","29.25","29.25","29.25"
